"bin","tree_id","tree_in_bin","prop1","k","rep","mast","coph","preserved_cherries"
"95-100%",377,17,0.96875,7,15,26,-0.061299636262846,1
"95-100%",377,17,0.96875,8,1,25,-0.062082104231479,1
"95-100%",377,17,0.96875,8,2,23,0.174660733444214,0
"95-100%",377,17,0.96875,8,3,24,0.174660733444214,1
"95-100%",377,17,0.96875,8,4,24,0.174660733444214,1
"95-100%",377,17,0.96875,8,5,24,0.174660733444214,1
"95-100%",377,17,0.96875,8,6,23,0.174660733444214,0
"95-100%",377,17,0.96875,8,7,24,0.174660733444214,0
"95-100%",377,17,0.96875,8,8,25,0.174660733444214,2
"95-100%",377,17,0.96875,8,9,24,0.174660733444214,1
"95-100%",377,17,0.96875,8,10,23,0.174660733444214,0
"95-100%",377,17,0.96875,8,11,24,0.174660733444214,1
"95-100%",377,17,0.96875,8,12,25,0.174660733444214,2
"95-100%",377,17,0.96875,8,13,23,0.174660733444214,0
"95-100%",377,17,0.96875,8,14,25,0.174660733444214,1
"95-100%",377,17,0.96875,8,15,24,0.174660733444214,1
"95-100%",377,17,0.96875,9,1,23,0.143587918222803,1
"95-100%",377,17,0.96875,9,2,23,0.143587918222803,1
"95-100%",377,17,0.96875,9,3,23,0.143587918222803,1
"95-100%",377,17,0.96875,9,4,23,0.143587918222803,1
"95-100%",377,17,0.96875,9,5,23,0.143587918222803,1
"95-100%",377,17,0.96875,9,6,22,0.143587918222803,0
"95-100%",377,17,0.96875,9,7,24,0.143587918222803,2
"95-100%",377,17,0.96875,9,8,23,0.143587918222803,1
"95-100%",377,17,0.96875,9,9,23,0.143587918222803,1
"95-100%",377,17,0.96875,9,10,25,-0.0613195534153289,0
"95-100%",377,17,0.96875,9,11,24,0.143587918222803,1
"95-100%",377,17,0.96875,9,12,23,-0.0613195534153289,0
"95-100%",377,17,0.96875,9,13,22,0.143587918222803,0
"95-100%",377,17,0.96875,9,14,22,0.143587918222803,0
"95-100%",377,17,0.96875,9,15,25,-0.0613195534153289,1
"95-100%",377,17,0.96875,10,1,24,-0.0589589973503608,0
"95-100%",377,17,0.96875,10,2,21,0.11542579384878,0
"95-100%",377,17,0.96875,10,3,22,0.11542579384878,1
"95-100%",377,17,0.96875,10,4,22,0.11542579384878,1
"95-100%",377,17,0.96875,10,5,22,-0.0589589973503608,0
"95-100%",377,17,0.96875,10,6,23,-0.0589589973503608,1
"95-100%",377,17,0.96875,10,7,24,-0.0589589973503608,1
"95-100%",377,17,0.96875,10,8,25,-0.0589589973503608,1
"95-100%",377,17,0.96875,10,9,22,-0.0589589973503608,0
"95-100%",377,17,0.96875,10,10,21,0.11542579384878,0
"95-100%",377,17,0.96875,10,11,23,0.11542579384878,2
"95-100%",377,17,0.96875,10,12,21,0.11542579384878,0
"95-100%",377,17,0.96875,10,13,21,0.11542579384878,0
"95-100%",377,17,0.96875,10,14,23,-0.0589589973503608,0
"95-100%",377,17,0.96875,10,15,22,0.11542579384878,1
"95-100%",377,17,0.96875,11,1,22,0.0897458909497838,0
"95-100%",377,17,0.96875,11,2,21,-0.0549278715073728,0
"95-100%",377,17,0.96875,11,3,21,0.0897458909497838,1
"95-100%",377,17,0.96875,11,4,21,0.0897458909497838,1
"95-100%",377,17,0.96875,11,5,25,-0.0549278715073728,1
"95-100%",377,17,0.96875,11,6,23,0.0897458909497838,1
"95-100%",377,17,0.96875,11,7,22,-0.0549278715073728,1
"95-100%",377,17,0.96875,11,8,20,0.0897458909497838,0
"95-100%",377,17,0.96875,11,9,21,-0.0549278715073728,0
"95-100%",377,17,0.96875,11,10,20,0.0897458909497838,0
"95-100%",377,17,0.96875,11,11,23,-0.0549278715073728,1
"95-100%",377,17,0.96875,11,12,21,-0.0549278715073728,0
"95-100%",377,17,0.96875,11,13,21,0.0897458909497838,0
"95-100%",377,17,0.96875,11,14,20,0.0897458909497838,0
"95-100%",377,17,0.96875,11,15,23,0.0897458909497838,0
"95-100%",377,17,0.96875,12,1,21,-0.0491467665816721,1
"95-100%",377,17,0.96875,12,2,20,0.0662911113957611,1
"95-100%",377,17,0.96875,12,3,20,0.0662911113957611,1
"95-100%",377,17,0.96875,12,4,19,0.0662911113957611,0
"95-100%",377,17,0.96875,12,5,21,0.0662911113957611,1
"95-100%",377,17,0.96875,12,6,22,-0.0491467665816721,1
"95-100%",377,17,0.96875,12,7,19,0.0662911113957611,0
"95-100%",377,17,0.96875,12,8,23,0.0662911113957611,2
"95-100%",377,17,0.96875,12,9,20,-0.0491467665816721,0
"95-100%",377,17,0.96875,12,10,20,-0.0491467665816721,0
"95-100%",377,17,0.96875,12,11,21,-0.0491467665816721,0
"95-100%",377,17,0.96875,12,12,22,0.0662911113957611,2
"95-100%",377,17,0.96875,12,13,21,-0.0491467665816721,1
"95-100%",377,17,0.96875,12,14,21,-0.0491467665816721,0
"95-100%",377,17,0.96875,12,15,20,-0.0491467665816721,0
"95-100%",377,17,0.96875,13,1,19,-0.0415395266681856,0
"95-100%",377,17,0.96875,13,2,20,0.0449186585803008,1
"95-100%",377,17,0.96875,13,3,21,0.0449186585803008,1
"95-100%",377,17,0.96875,13,4,18,0.0449186585803008,0
"95-100%",377,17,0.96875,13,5,19,0.0449186585803008,1
"95-100%",377,17,0.96875,13,6,21,0.0449186585803008,2
"95-100%",377,17,0.96875,13,7,20,0.0449186585803008,1
"95-100%",377,17,0.96875,13,8,21,0.0449186585803008,1
"95-100%",377,17,0.96875,13,9,18,0.0449186585803008,0
"95-100%",377,17,0.96875,13,10,20,-0.0415395266681856,1
"95-100%",377,17,0.96875,13,11,21,0.0449186585803008,1
"95-100%",377,17,0.96875,13,12,19,-0.0415395266681856,0
"95-100%",377,17,0.96875,13,13,19,-0.0415395266681856,0
"95-100%",377,17,0.96875,13,14,18,0.0449186585803008,0
"95-100%",377,17,0.96875,13,15,19,-0.0415395266681856,0
"95-100%",377,17,0.96875,14,1,20,-0.0320412373284196,1
"95-100%",377,17,0.96875,14,2,19,-0.0320412373284196,0
"95-100%",377,17,0.96875,14,3,20,0.0255597582780964,1
"95-100%",377,17,0.96875,14,4,18,-0.0320412373284196,0
"95-100%",377,17,0.96875,14,5,20,0.0255597582780964,1
"95-100%",377,17,0.96875,14,6,20,-0.0320412373284196,1
"95-100%",377,17,0.96875,14,7,17,0.0255597582780964,0
"95-100%",377,17,0.96875,14,8,22,0.0255597582780964,2
"95-100%",377,17,0.96875,14,9,19,-0.0320412373284196,1
"95-100%",377,17,0.96875,14,10,22,0.0255597582780964,1
"95-100%",377,17,0.96875,14,11,19,-0.0320412373284196,0
"95-100%",377,17,0.96875,14,12,21,0.0255597582780964,0
"95-100%",377,17,0.96875,14,13,22,0.0255597582780964,2
"95-100%",377,17,0.96875,14,14,17,0.0255597582780964,0
"95-100%",377,17,0.96875,14,15,18,0.0255597582780964,1
"95-100%",377,17,0.96875,15,1,18,0.00818929686808431,0
"95-100%",377,17,0.96875,15,2,18,0.00818929686808431,0
"95-100%",377,17,0.96875,15,3,17,0.00818929686808431,0
"95-100%",377,17,0.96875,15,4,17,-0.0206037151892548,0
"95-100%",377,17,0.96875,15,5,19,-0.0206037151892548,1
"95-100%",377,17,0.96875,15,6,18,0.00818929686808431,1
"95-100%",377,17,0.96875,15,7,17,0.00818929686808431,0
"95-100%",377,17,0.96875,15,8,17,-0.0206037151892548,0
"95-100%",377,17,0.96875,15,9,17,0.00818929686808431,1
"95-100%",377,17,0.96875,15,10,19,0.00818929686808431,1
"95-100%",377,17,0.96875,15,11,17,0.00818929686808431,0
"95-100%",377,17,0.96875,15,12,18,-0.0206037151892548,0
"95-100%",377,17,0.96875,15,13,17,0.00818929686808431,0
"95-100%",377,17,0.96875,15,14,19,0.00818929686808431,1
"95-100%",377,17,0.96875,15,15,19,0.00818929686808431,1
"95-100%",377,17,0.96875,16,1,20,-0.00719767911460788,1
"95-100%",377,17,0.96875,16,2,20,-0.00719767911460788,1
"95-100%",377,17,0.96875,16,3,18,-0.00719767911460788,0
"95-100%",377,17,0.96875,16,4,20,-0.00719767911460788,0
"95-100%",377,17,0.96875,16,5,16,-0.00719767911460788,0
"95-100%",377,17,0.96875,16,6,19,-0.00719767911460788,1
"95-100%",377,17,0.96875,16,7,21,-0.00719767911460788,0
"95-100%",377,17,0.96875,16,8,17,-0.00719767911460788,0
"95-100%",377,17,0.96875,16,9,17,-0.00719767911460788,1
"95-100%",377,17,0.96875,16,10,16,-0.00719767911460788,0
"95-100%",377,17,0.96875,16,11,17,-0.00719767911460788,0
"95-100%",377,17,0.96875,16,12,17,-0.00719767911460788,0
"95-100%",377,17,0.96875,16,13,18,-0.00719767911460788,0
"95-100%",377,17,0.96875,16,14,17,-0.00719767911460788,0
"95-100%",377,17,0.96875,16,15,19,-0.00719767911460788,0
"95-100%",377,17,0.96875,17,1,23,0.00818929686808431,1
"95-100%",377,17,0.96875,17,2,18,0.00818929686808431,1
"95-100%",377,17,0.96875,17,3,22,0.00818929686808431,2
"95-100%",377,17,0.96875,17,4,18,0.00818929686808431,2
"95-100%",377,17,0.96875,17,5,17,0.00818929686808431,1
"95-100%",377,17,0.96875,17,6,19,-0.0206037151892548,0
"95-100%",377,17,0.96875,17,7,19,0.00818929686808431,1
"95-100%",377,17,0.96875,17,8,22,0.00818929686808431,1
"95-100%",377,17,0.96875,17,9,17,0.00818929686808431,0
"95-100%",377,17,0.96875,17,10,20,0.00818929686808431,1
"95-100%",377,17,0.96875,17,11,22,-0.0206037151892548,1
"95-100%",377,17,0.96875,17,12,18,0.00818929686808431,0
"95-100%",377,17,0.96875,17,13,18,-0.0206037151892548,0
"95-100%",377,17,0.96875,17,14,18,-0.0206037151892548,0
"95-100%",377,17,0.96875,17,15,16,0.00818929686808431,0
"95-100%",377,17,0.96875,18,1,18,0.0255597582780964,1
"95-100%",377,17,0.96875,18,2,21,-0.0320412373284196,1
"95-100%",377,17,0.96875,18,3,18,-0.0320412373284196,0
"95-100%",377,17,0.96875,18,4,20,0.0255597582780964,1
"95-100%",377,17,0.96875,18,5,18,0.0255597582780964,0
"95-100%",377,17,0.96875,18,6,17,0.0255597582780964,0
"95-100%",377,17,0.96875,18,7,24,0.0255597582780964,2
"95-100%",377,17,0.96875,18,8,18,-0.0320412373284196,0
"95-100%",377,17,0.96875,18,9,18,-0.0320412373284196,0
"95-100%",377,17,0.96875,18,10,21,0.0255597582780964,2
"95-100%",377,17,0.96875,18,11,19,0.0255597582780964,1
"95-100%",377,17,0.96875,18,12,19,0.0255597582780964,1
"95-100%",377,17,0.96875,18,13,19,-0.0320412373284196,0
"95-100%",377,17,0.96875,18,14,23,0.0255597582780964,1
"95-100%",377,17,0.96875,18,15,17,0.0255597582780964,0
"95-100%",377,17,0.96875,19,1,19,-0.0415395266681856,0
"95-100%",377,17,0.96875,19,2,18,0.0449186585803008,0
"95-100%",377,17,0.96875,19,3,19,0.0449186585803008,1
"95-100%",377,17,0.96875,19,4,19,0.0449186585803008,1
"95-100%",377,17,0.96875,19,5,20,0.0449186585803008,2
"95-100%",377,17,0.96875,19,6,18,0.0449186585803008,0
"95-100%",377,17,0.96875,19,7,20,0.0449186585803008,1
"95-100%",377,17,0.96875,19,8,18,0.0449186585803008,0
"95-100%",377,17,0.96875,19,9,19,-0.0415395266681856,0
"95-100%",377,17,0.96875,19,10,19,0.0449186585803008,1
"95-100%",377,17,0.96875,19,11,19,0.0449186585803008,1
"95-100%",377,17,0.96875,19,12,18,0.0449186585803008,0
"95-100%",377,17,0.96875,19,13,21,0.0449186585803008,1
"95-100%",377,17,0.96875,19,14,25,0.0449186585803008,1
"95-100%",377,17,0.96875,19,15,22,-0.0415395266681856,1
"95-100%",377,17,0.96875,20,1,19,0.0662911113957611,0
"95-100%",377,17,0.96875,20,2,19,0.0662911113957611,0
"95-100%",377,17,0.96875,20,3,21,-0.0491467665816721,0
"95-100%",377,17,0.96875,20,4,21,-0.0491467665816721,1
"95-100%",377,17,0.96875,20,5,19,0.0662911113957611,0
"95-100%",377,17,0.96875,20,6,20,-0.0491467665816721,0
"95-100%",377,17,0.96875,20,7,22,0.0662911113957611,1
"95-100%",377,17,0.96875,20,8,21,-0.0491467665816721,0
"95-100%",377,17,0.96875,20,9,19,0.0662911113957611,0
"95-100%",377,17,0.96875,20,10,20,-0.0491467665816721,0
"95-100%",377,17,0.96875,20,11,19,0.0662911113957611,0
"95-100%",377,17,0.96875,20,12,21,-0.0491467665816721,1
"95-100%",377,17,0.96875,20,13,24,0.0662911113957611,2
"95-100%",377,17,0.96875,20,14,19,0.0662911113957611,0
"95-100%",377,17,0.96875,20,15,20,0.0662911113957611,1
"95-100%",377,17,0.96875,21,1,20,0.0897458909497838,0
"95-100%",377,17,0.96875,21,2,22,0.0897458909497838,1
"95-100%",377,17,0.96875,21,3,20,0.0897458909497838,0
"95-100%",377,17,0.96875,21,4,20,0.0897458909497838,0
"95-100%",377,17,0.96875,21,5,22,-0.0549278715073728,1
"95-100%",377,17,0.96875,21,6,22,0.0897458909497838,1
"95-100%",377,17,0.96875,21,7,22,-0.0549278715073728,1
"95-100%",377,17,0.96875,21,8,22,-0.0549278715073728,0
"95-100%",377,17,0.96875,21,9,21,0.0897458909497838,1
"95-100%",377,17,0.96875,21,10,22,-0.0549278715073728,1
"95-100%",377,17,0.96875,21,11,23,-0.0549278715073728,1
"95-100%",377,17,0.96875,21,12,22,-0.0549278715073728,0
"95-100%",377,17,0.96875,21,13,21,-0.0549278715073728,0
"95-100%",377,17,0.96875,21,14,21,0.0897458909497838,1
"95-100%",377,17,0.96875,21,15,22,-0.0549278715073728,0
"95-100%",377,17,0.96875,22,1,22,-0.0589589973503608,0
"95-100%",377,17,0.96875,22,2,23,0.11542579384878,0
"95-100%",377,17,0.96875,22,3,24,0.11542579384878,1
"95-100%",377,17,0.96875,22,4,25,0.11542579384878,1
"95-100%",377,17,0.96875,22,5,24,0.11542579384878,2
"95-100%",377,17,0.96875,22,6,22,0.11542579384878,1
"95-100%",377,17,0.96875,22,7,21,0.11542579384878,0
"95-100%",377,17,0.96875,22,8,22,0.11542579384878,0
"95-100%",377,17,0.96875,22,9,23,-0.0589589973503608,1
"95-100%",377,17,0.96875,22,10,23,0.11542579384878,0
"95-100%",377,17,0.96875,22,11,21,0.11542579384878,0
"95-100%",377,17,0.96875,22,12,22,0.11542579384878,1
"95-100%",377,17,0.96875,22,13,21,0.11542579384878,0
"95-100%",377,17,0.96875,22,14,23,0.11542579384878,1
"95-100%",377,17,0.96875,22,15,23,-0.0589589973503608,1
"95-100%",377,17,0.96875,23,1,22,0.143587918222803,0
"95-100%",377,17,0.96875,23,2,24,-0.0613195534153289,1
"95-100%",377,17,0.96875,23,3,22,0.143587918222803,0
"95-100%",377,17,0.96875,23,4,25,0.143587918222803,1
"95-100%",377,17,0.96875,23,5,23,0.143587918222803,1
"95-100%",377,17,0.96875,23,6,23,-0.0613195534153289,0
"95-100%",377,17,0.96875,23,7,22,0.143587918222803,0
"95-100%",377,17,0.96875,23,8,22,0.143587918222803,0
"95-100%",377,17,0.96875,23,9,23,-0.0613195534153289,0
"95-100%",377,17,0.96875,23,10,23,0.143587918222803,0
"95-100%",377,17,0.96875,23,11,23,0.143587918222803,1
"95-100%",377,17,0.96875,23,12,23,0.143587918222803,1
"95-100%",377,17,0.96875,23,13,22,0.143587918222803,0
"95-100%",377,17,0.96875,23,14,23,0.143587918222803,1
"95-100%",377,17,0.96875,23,15,25,0.143587918222803,2
"95-100%",377,17,0.96875,24,1,24,0.174660733444214,1
"95-100%",377,17,0.96875,24,2,24,0.174660733444214,1
"95-100%",377,17,0.96875,24,3,23,0.174660733444214,0
"95-100%",377,17,0.96875,24,4,24,0.174660733444214,1
"95-100%",377,17,0.96875,24,5,23,0.174660733444214,0
"95-100%",377,17,0.96875,24,6,24,-0.062082104231479,0
"95-100%",377,17,0.96875,24,7,24,-0.062082104231479,0
"95-100%",377,17,0.96875,24,8,24,0.174660733444214,1
"95-100%",377,17,0.96875,24,9,24,0.174660733444214,1
"95-100%",377,17,0.96875,24,10,23,0.174660733444214,0
"95-100%",377,17,0.96875,24,11,25,0.174660733444214,2
"95-100%",377,17,0.96875,24,12,23,0.174660733444214,0
"95-100%",377,17,0.96875,24,13,23,0.174660733444214,0
"95-100%",377,17,0.96875,24,14,25,-0.062082104231479,1
"95-100%",377,17,0.96875,24,15,24,0.174660733444214,1
"95-100%",377,17,0.96875,25,1,25,0.209332268555778,1
"95-100%",377,17,0.96875,25,2,25,0.209332268555778,1
"95-100%",377,17,0.96875,25,3,25,0.209332268555778,1
"95-100%",377,17,0.96875,25,4,26,-0.061299636262846,1
"95-100%",377,17,0.96875,25,5,26,-0.061299636262846,1
"95-100%",377,17,0.96875,25,6,24,0.209332268555778,0
"95-100%",377,17,0.96875,25,7,26,-0.061299636262846,1
"95-100%",377,17,0.96875,25,8,26,-0.061299636262846,1
"95-100%",377,17,0.96875,25,9,25,0.209332268555778,1
"95-100%",377,17,0.96875,25,10,25,0.209332268555778,1
"95-100%",377,17,0.96875,25,11,26,-0.061299636262846,1
"95-100%",377,17,0.96875,25,12,26,0.209332268555778,1
"95-100%",377,17,0.96875,25,13,26,-0.061299636262846,1
"95-100%",377,17,0.96875,25,14,25,-0.061299636262846,0
"95-100%",377,17,0.96875,25,15,25,0.209332268555778,1
"95-100%",377,17,0.96875,26,1,27,0.248699358341748,1
"95-100%",377,17,0.96875,26,2,25,0.248699358341748,0
"95-100%",377,17,0.96875,26,3,26,0.248699358341748,1
"95-100%",377,17,0.96875,26,4,26,0.248699358341748,1
"95-100%",377,17,0.96875,26,5,26,0.248699358341748,1
"95-100%",377,17,0.96875,26,6,26,0.248699358341748,1
"95-100%",377,17,0.96875,26,7,26,0.248699358341748,1
"95-100%",377,17,0.96875,26,8,25,0.248699358341748,0
"95-100%",377,17,0.96875,26,9,26,0.248699358341748,1
"95-100%",377,17,0.96875,26,10,26,0.248699358341748,1
"95-100%",377,17,0.96875,26,11,26,-0.058987830121801,0
"95-100%",377,17,0.96875,26,12,26,0.248699358341748,1
"95-100%",377,17,0.96875,26,13,25,0.248699358341748,0
"95-100%",377,17,0.96875,26,14,26,0.248699358341748,1
"95-100%",377,17,0.96875,26,15,26,0.248699358341748,1
"95-100%",377,17,0.96875,27,1,26,0.294544057235761,0
"95-100%",377,17,0.96875,27,2,27,0.294544057235761,1
"95-100%",377,17,0.96875,27,3,27,0.294544057235761,1
"95-100%",377,17,0.96875,27,4,27,0.294544057235761,1
"95-100%",377,17,0.96875,27,5,26,0.294544057235761,0
"95-100%",377,17,0.96875,27,6,28,0.294544057235761,2
"95-100%",377,17,0.96875,27,7,26,0.294544057235761,0
"95-100%",377,17,0.96875,27,8,27,0.294544057235761,1
"95-100%",377,17,0.96875,27,9,27,0.294544057235761,1
"95-100%",377,17,0.96875,27,10,27,0.294544057235761,1
"95-100%",377,17,0.96875,27,11,28,-0.0550956862960965,1
"95-100%",377,17,0.96875,27,12,28,-0.0550956862960965,1
"95-100%",377,17,0.96875,27,13,27,0.294544057235761,1
"95-100%",377,17,0.96875,27,14,27,0.294544057235761,1
"95-100%",377,17,0.96875,27,15,27,0.294544057235761,1
"95-100%",377,17,0.96875,28,1,29,-0.0494452689258128,1
"95-100%",377,17,0.96875,28,2,27,0.349897658180948,0
"95-100%",377,17,0.96875,28,3,27,0.349897658180948,0
"95-100%",377,17,0.96875,28,4,28,0.349897658180948,1
"95-100%",377,17,0.96875,28,5,28,0.349897658180948,1
"95-100%",377,17,0.96875,28,6,28,0.349897658180948,1
"95-100%",377,17,0.96875,28,7,29,0.349897658180948,2
"95-100%",377,17,0.96875,28,8,29,-0.0494452689258128,1
"95-100%",377,17,0.96875,28,9,28,0.349897658180948,1
"95-100%",377,17,0.96875,28,10,28,0.349897658180948,1
"95-100%",377,17,0.96875,28,11,28,0.349897658180948,1
"95-100%",377,17,0.96875,28,12,27,0.349897658180948,0
"95-100%",377,17,0.96875,28,13,28,0.349897658180948,1
"95-100%",377,17,0.96875,28,14,28,0.349897658180948,1
"95-100%",377,17,0.96875,28,15,28,0.349897658180948,1
"95-100%",377,17,0.96875,29,1,29,0.420336752753365,1
"95-100%",377,17,0.96875,29,2,29,0.420336752753365,1
"95-100%",377,17,0.96875,29,3,29,0.420336752753365,1
"95-100%",377,17,0.96875,29,4,29,0.420336752753365,1
"95-100%",377,17,0.96875,29,5,29,0.420336752753365,1
"95-100%",377,17,0.96875,29,6,30,0.420336752753365,2
"95-100%",377,17,0.96875,29,7,28,0.420336752753365,0
"95-100%",377,17,0.96875,29,8,28,0.420336752753365,0
"95-100%",377,17,0.96875,29,9,29,0.420336752753365,1
"95-100%",377,17,0.96875,29,10,29,0.420336752753365,1
"95-100%",377,17,0.96875,29,11,29,0.420336752753365,1
"95-100%",377,17,0.96875,29,12,30,0.420336752753365,2
"95-100%",377,17,0.96875,29,13,29,0.420336752753365,1
"95-100%",377,17,0.96875,29,14,28,0.420336752753365,0
"95-100%",377,17,0.96875,29,15,30,0.420336752753365,2
"95-100%",377,17,0.96875,30,1,30,0.517493077276099,1
"95-100%",377,17,0.96875,30,2,30,0.517493077276099,1
"95-100%",377,17,0.96875,30,3,29,0.517493077276099,0
"95-100%",377,17,0.96875,30,4,29,0.517493077276099,0
"95-100%",377,17,0.96875,30,5,30,0.517493077276099,1
"95-100%",377,17,0.96875,30,6,30,0.517493077276099,1
"95-100%",377,17,0.96875,30,7,30,0.517493077276099,1
"95-100%",377,17,0.96875,30,8,30,0.517493077276099,1
"95-100%",377,17,0.96875,30,9,30,0.517493077276099,1
"95-100%",377,17,0.96875,30,10,30,0.517493077276099,1
"95-100%",377,17,0.96875,30,11,29,0.517493077276099,0
"95-100%",377,17,0.96875,30,12,30,0.517493077276099,1
"95-100%",377,17,0.96875,30,13,30,0.517493077276099,1
"95-100%",377,17,0.96875,30,14,32,-0.0301119978539333,2
"95-100%",377,17,0.96875,30,15,32,-0.0301119978539333,2
"95-100%",377,17,0.96875,31,1,30,0.67132920496534,0
"95-100%",377,17,0.96875,31,2,31,0.67132920496534,1
"95-100%",377,17,0.96875,31,3,31,0.67132920496534,1
"95-100%",377,17,0.96875,31,4,30,0.67132920496534,0
"95-100%",377,17,0.96875,31,5,31,0.67132920496534,1
"95-100%",377,17,0.96875,31,6,30,0.67132920496534,0
"95-100%",377,17,0.96875,31,7,31,0.67132920496534,1
"95-100%",377,17,0.96875,31,8,31,0.67132920496534,1
"95-100%",377,17,0.96875,31,9,31,0.67132920496534,1
"95-100%",377,17,0.96875,31,10,32,0.67132920496534,2
"95-100%",377,17,0.96875,31,11,31,0.67132920496534,1
"95-100%",377,17,0.96875,31,12,32,0.67132920496534,2
"95-100%",377,17,0.96875,31,13,31,0.67132920496534,1
"95-100%",377,17,0.96875,31,14,31,0.67132920496534,1
"95-100%",377,17,0.96875,31,15,31,0.67132920496534,1
"95-100%",377,17,0.96875,32,1,32,1,2
"95-100%",377,17,0.96875,32,2,32,1,2
"95-100%",377,17,0.96875,32,3,32,1,2
"95-100%",377,17,0.96875,32,4,32,1,2
"95-100%",377,17,0.96875,32,5,32,1,2
"95-100%",377,17,0.96875,32,6,32,1,2
"95-100%",377,17,0.96875,32,7,32,1,2
"95-100%",377,17,0.96875,32,8,32,1,2
"95-100%",377,17,0.96875,32,9,32,1,2
"95-100%",377,17,0.96875,32,10,32,1,2
"95-100%",377,17,0.96875,32,11,32,1,2
"95-100%",377,17,0.96875,32,12,32,1,2
"95-100%",377,17,0.96875,32,13,32,1,2
"95-100%",377,17,0.96875,32,14,32,1,2
"95-100%",377,17,0.96875,32,15,32,1,2
"95-100%",378,18,0.96875,1,1,31,0.67132920496534,1
"95-100%",378,18,0.96875,1,2,31,0.67132920496534,1
"95-100%",378,18,0.96875,1,3,31,0.67132920496534,1
"95-100%",378,18,0.96875,1,4,31,0.67132920496534,1
"95-100%",378,18,0.96875,1,5,31,0.67132920496534,1
"95-100%",378,18,0.96875,1,6,31,0.67132920496534,1
"95-100%",378,18,0.96875,1,7,31,0.67132920496534,1
"95-100%",378,18,0.96875,1,8,30,0.67132920496534,0
"95-100%",378,18,0.96875,1,9,31,0.67132920496534,1
"95-100%",378,18,0.96875,1,10,31,0.67132920496534,1
"95-100%",378,18,0.96875,1,11,31,0.67132920496534,1
"95-100%",378,18,0.96875,1,12,31,0.67132920496534,1
"95-100%",378,18,0.96875,1,13,31,0.67132920496534,1
"95-100%",378,18,0.96875,1,14,31,0.67132920496534,1
"95-100%",378,18,0.96875,1,15,31,0.67132920496534,1
"95-100%",378,18,0.96875,2,1,29,0.517493077276099,0
"95-100%",378,18,0.96875,2,2,32,-0.0301119978539333,2
"95-100%",378,18,0.96875,2,3,32,-0.0301119978539333,2
"95-100%",378,18,0.96875,2,4,29,0.517493077276099,0
"95-100%",378,18,0.96875,2,5,30,0.517493077276099,1
"95-100%",378,18,0.96875,2,6,30,0.517493077276099,1
"95-100%",378,18,0.96875,2,7,30,0.517493077276099,1
"95-100%",378,18,0.96875,2,8,30,0.517493077276099,1
"95-100%",378,18,0.96875,2,9,30,0.517493077276099,1
"95-100%",378,18,0.96875,2,10,30,0.517493077276099,1
